"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Sa 08.05.2010 10:30,2725.html,2725,"Monika Loosli, Grüne Partei der Schweiz / Parti écologiste suisse 031 312 66 60",Uni Pérolles 1700 Freiburg,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2725.html,Grüne Partei der Schweiz
