Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Mi 28.01.2015,5247.html,5247,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5247.html,Der Bundesrat
