Beschreibung,Datum,File,ID,Kontakt,Ort,URL,Veranstalter
Fototermine,Do 19.06.2014,5189.html,5189,Linda Shepard Kommunikationsbeauftragte EDA / Chargée de communication DFAE +41 (0)79 544 48 16,***,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5189.html,Eidgenössisches Departement für auswärtige Angelegenheiten
