"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Sa 23.08.2008 12:00 - 17:00,1332.html,1332,Hubert Zurkinden Grüne - Les Verts 031 312 66 60,Volkshaus Biel,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1332.html,Grüne - Les Verts
