Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
Pressekonferenz / Conférence de presse,Do 02.08.2007 13:30,681.html,681,Medienzentrum Bundeshaus Centre de presse du Palais fédéral Konferenzsaal / salle de conférence Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-681.html,SVP/UDC
