"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Mo 15.12.2008 10:00,1658.html,1658,Ewald Ackermann Tel. 031 377 01 09,Hotel Bern 3011 Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1658.html,SBG/Travail.Suisse
