Beschreibung,Datum,File,ID,Ort,Sonstiges,URL,Veranstalter
Medienkonferenz des Bundesrates,Fr 18.09.2009,1940.html,1940,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Links www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1940.html,Bundeskanzlei
