"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
So 31.12.2006 14:00 - 15:30,304.html,304,"Mirjam Matti, Kommunikation Präsenz Schweiz, Tel. 031 325 07 46",Medienzentrum Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-304.html,Präsenz Schweiz
