Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Mi 17.04.2013,4600.html,4600,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4600.html,Der Bundesrat
