Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Mi 28.10.2015,5640.html,5640,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5640.html,Der Bundesrat
