Beschreibung,Datum,File,ID,Kontakt,Ort,URL,Veranstalter
-,Mo 09.03.2015,5535.html,5535,"Für inhaltliche Auskünfte: EDA: Jean-Marc Crevoisier, Chef Information EDA, +41 (0)79 763 84 10 EJPD: Agnès Schenker, Stv. Informationschefin EJPD, +41 (0)79 703 13 55 Für weitere Auskünfte betreffend Logistik und Organisation: Isabelle Wüthrich, Information EDA, +41 (0)79 513 27 04",***,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5535.html,Eidgenössisches Justiz- und Polizeidepartement EJPD und Eidgenössisches Departement für auswärtige Angelegenheiten EDA
