Beschreibung,Datum,File,ID,Kontakt,Ort,URL,Veranstalter
-,Sa 26.10.2013,4673.html,4673,Marianne Binder Kommunikationchefin CVP Schweiz / Resp. de la communication du PDC suisse 079 686 01 31,offen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4673.html,CVP Schweiz
