"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Do 07.02.2008 16:00,1067.html,1067,"Jean-Marc Crevoisier, Chef de l'information DFI tél. 031 322 80 16","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférence Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1067.html,Eidgenössisches Departement des Innern
