Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Mi 23.04.2014,4873.html,4873,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4873.html,Der Bundesrat
