Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
Themen: P.Iv. Bü-NR. Finanzkrise/UBS. Einsetzung einer PUK (Bü) Mo. Nationalrat (Wyss Ursula). Finanzkrise und UBS. Einsetzung einer PUK (Bü-SR) Beginn: nicht vor 18.30 Uhr,Di 01.06.2010,2840.html,2840,"Parlamentsgebäude, Zimmer 2 Palais du Parlement, salle 2 Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2840.html,Büro-S
