Beschreibung,Datum,File,ID,Ort,Sonstiges,URL,Veranstalter
-,Fr 12.06.2015,5623.html,5623,Bern,Links https://www.admin.ch/gov/de/start/dokumentation/medienkonferenzen/live.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5623.html,Der Bundesrat
