Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
Keine Medienkonferenz des Bundesrates,Mi 14.10.2009,1943.html,1943,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1943.html,Bundeskanzlei
