Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Mi 04.02.2015,5275.html,5275,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5275.html,Der Bundesrat
