Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
Pa.Iv. Gutzwiller. Schutz der Bevölkerung und der Wirtschaft vor dem Passivrauchen,Fr 01.06.2007 14:15,430.html,430,Medienzentrum Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-430.html,SGK-N
