Beschreibung,Datum,File,ID,Kontakt,Ort,URL,Veranstalter
"11:00 Uhr Fototermin, Von Wattenwyl-Haus 13:45 Uhr Fototermin, Bundeshaus West, Salon du Président",Do 25.06.2015,5728.html,5728,"Für inhaltliche Auskünfte / Pour davantage de renseignements: Eidgenössisches Departement für auswärtige Angelegenheiten (EDA) / Département fédéral des affaires étrangères (DFAE) Stefan von Below, Pressesprecher / Porte-parole, +41 (0)58 462 34 73 Eidgenössisches Justiz- und Polizeidepartement (EJPD) / Département fédéral de justice et police (DFJP) Philipp Schwander, Pressesprecher / Porte-parole, +41 (0)58 465 17 88 Pour toute information sur la logistique et l’organisation: Sylvie Odiet, Information DFAE, +41 (0)79 513 27 04","Von Wattenwyl-Haus, Maison de Watteville Bundeshaus West / Palais fédéral ouest, Salon du Président Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5728.html,Eidgenössisches Justiz- und Polizeidepartement EJPD und Eidgenössisches Departement für auswärtige Angelegenheiten EDA
