Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Mi 08.04.2015,5373.html,5373,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5373.html,Der Bundesrat
