Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Fr 20.03.2015,5542.html,5542,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5542.html,Der Bundesrat
