"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Fr 05.11.2010 10:00 - 18:00,3058.html,3058,Peter Lauener Leiter Kommunikation/Responsable de la communication 031 377 01 06,Kursaal Bern Kornhausstrasse 3 3013 Bern,"Attachments Einladung an die Medien (PDF, 94 kB) Tagesordnung (PDF, 112 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3058.html,Schweizerischer Gewerkschaftsbund (SGB)
