"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Mo 29.06.2009 10:00 - 12:00,1973.html,1973,"Eliane Schmid, EDÖB 031 323 83 24","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1973.html,Eidgenössischer Datenschutz- und Öffentlichkeitsbeauftragter
