"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Mi 05.09.2007 17:00,755.html,755,Livio Zanolari Infochef EJPD/Chef de l'information DFJP 031 322 40 90,Medienzentrum Bundeshaus Centre de presse du Palais fédéral Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-755.html,Eidgenössisches Justiz- und Polizeidepartement
