Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Mi 06.02.2013,4275.html,4275,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4275.html,Der Bundesrat
