Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
abgesagt,Sa 30.12.2006,947.html,947,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-947.html,abgesagt
