Beschreibung,Datum,File,ID,Kontakt,Ort,URL,Veranstalter
-,Di 31.12.2013,6835.html,6835,Michael Sorg Mediensprecher SP Schweiz 031 329 69 82,Sekretariat SP Schweiz Theaterplatz 4 3011 Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6835.html,SP Schweiz
