Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Mi 02.10.2013,4624.html,4624,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4624.html,Der Bundesrat
