Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Mi 05.11.2014,5176.html,5176,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5176.html,Der Bundesrat
