"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Do 13.11.2008 09:45,1604.html,1604,Pepo Hofstetter Alliance Sud Tel. 031/390 93 34,Kultur-Casino 3011 Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1604.html,Alliance Sud
