Beschreibung,Datum,File,ID,Ort,Sonstiges,URL,Veranstalter
Sondersession des Nationalrates (bis 15. April 2011),Mo 11.04.2011,3236.html,3236,Parlamentsgebäude Palais du Parlement Palazzo del Parlamento Bern,Links Die Bundesversammlung - Das Schweizer Parlament,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3236.html,Bundesversammlung
