Beschreibung,Datum,File,ID,Ort,Sonstiges,URL,Veranstalter
-,Fr 15.02.2013,4513.html,4513,Bern,Links Medienmitteilung vom 1. Februar 2013,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4513.html,Der Bundesrat
