"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Fr 20.02.2009 09:00,1825.html,1825,Gaby Zimmer Chefin Kommunikation Logistikbasis der Armee Cheffe Communication Base logistique de l'armée Capo della Comunicazione Base logistica dell'esercito 031 324 22 82,Stade de Suisse Bern,"Attachments Einladung an die Medien (PDF, 34 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1825.html,Logistikbasis der Armee
