Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,URL,Veranstalter
Themen: Agrarpolitik 2014-2017 Kollektivanlagengesetz. Änderung Genehmigung der Änderungen der Bankenverordnung und der Eigenmittelverordnung (too big to fail). Bundesbeschluss Steueramtshilfegesetz Beginn nicht vor 15.30 Uhr,Mi 15.08.2012 15:30,4247.html,4247,Parlamentsgebäude / Zimmer 287 Palais du Parlement / salle 287 Bern,"Attachments Einladung an die Medien (PDF, 13 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4247.html,WAK-N
