Beschreibung,Datum,File,ID,Ort,Sonstiges,URL,Veranstalter
-,Fr 29.08.2014,5269.html,5269,Bern,Links Medienmitteilung vom 21. August 2014,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5269.html,Der Bundesrat
