Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
Medienkonferenz des Bundesrates,Mi 22.08.2007,474.html,474,Medienzentrum 3003 Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-474.html,Bundeskanzlei
