Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Fr 25.09.2015,5636.html,5636,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5636.html,Der Bundesrat
