Beschreibung,Datum,File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Medienkonferenz,Fr 13.02.2009,1780.html,1780,Hansruedi Moser Leiter Information und Kommunikation / Chef information et communication 031 322 37 63,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Links Medienmitteilung vom 26.01.2009,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1780.html,Bundeskanzlei
