Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Fr 03.06.2016,5987.html,5987,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5987.html,Der Bundesrat
