Beschreibung,Datum,File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
09:00 Fototermin 10:15 Fototermin,Mo 15.06.2015,5705.html,5705,"Für inhaltliche Auskünfte: Eidgenössisches Justiz- und Polizeidepartement (EJPD) Lorenz Frischknecht, Pressesprecher, +41 (0)58 462 18 18 Eidgenössisches Departement für Wirtschaft, Bildung und Forschung (WBF) Erik Reumann, Pressesprecher, +41 (0)58 462 29 87 Für weitere Auskünfte betreffend Logistik und Organisation: Isabelle Wüthrich, Information EDA, +41 (0)79 513 27 04","Bundeshaus West, Büro des Präsidenten Palais fédéral ouest, Bureau du Président Bern","Attachments Einladung an die Medien (PDF, 34 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5705.html,"Eidgenössisches Justiz- und Polizeidepartement EJPD und Eidgenössisches Departement für Wirtschaft, Bildung und Forschung WBF"
