Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
Operation NAVFOR Atalanta. Assistenzdienst im Ausland sowie Änderung des Militärgesetzes Rüstungsprogramm 2009 WEF 2010-2012 in Davos. Einsatz der Armee im Assistenzdienst Weiterentwicklung des Schengen-Besitzstands. Änderung des Waffengesetzes Güterkontrollgesetz. Änderung Pa.Iv. Heer. Reduktion bei den Zivilschutzdienstleistungen,Fr 26.06.2009 12:30,2145.html,2145,"Medienzentrum Bundeshaus, kleiner Konferenzraum Centre de presse du Palais fédéral, petite salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2145.html,SiK-S
