Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,URL,Veranstalter
Herbstsession der Eidgenössischen Räte (bis 28. September 2012),Mo 10.09.2012 14:30,4078.html,4078,Parlamentsgebäude Palais du Parlement Bern,Links Die Bundesversammlung - Das Schweizer Parlament,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4078.html,Bundesversammlung
