"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Fr 08.08.2008 11:00,1394.html,1394,"Markus Zollinger, SVP Schweiz / UDC Suisse 031 300 58 58","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1394.html,SVP Schweiz
