"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Do 18.09.2008 10:00,1471.html,1471,"Adrian Aeschlimann, Leiter Mediendienst BAFU, Tel 031 325 07 50 / 079 277 51 83 Matthias Fiechter, Mediendienst BAFU, Tel 031 322 69 58 / 079 744 02 50",Medienzentrum Bundeshaus 3003 Bern,"Attachments Einladung (PDF, 102 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1471.html,"Eidgenössische Forschungsanstalt für Wald, Schnee und Landschaft"
