Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
Thema: Pa.Iv. Bü-NR. Finanzkrise/UBS. Einsetzung einer PUK,Mi 03.03.2010 17:30,2672.html,2672,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2672.html,Büro-S
