Beschreibung,Datum,File,ID,Ort,Sonstiges,URL,Veranstalter
"Bundesrat Hans-Rudolf Merz als Schweizer Delegationsleiter, Staatssekretär Jean-Daniel Gerber, Direktor des Seco, und Jean-Pierre Roth, Präsident des Direktoriums der Schweizerischen Nationalbank (SNB), nehmen vom 20. bis 22. Oktober 2007 an der Jahrestagung des Internationalen Währungsfonds (IWF) und der Weltbankgruppe in Washington teil.",So 21.10.2007,863.html,863,Washington,"Links Medienmitteilung ""Jahrestagung von IWF und Weltbank""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-863.html,Staatssekretariat für Wirtschaft
