Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
-,Mi 10.02.2016,5821.html,5821,Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5821.html,Der Bundesrat
