"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Mi 19.03.2008 10:00,1118.html,1118,"Unternehmenskommunikation, Medienstelle Communication d'entreprise, service de presse 058 338 13 07",Hauptsitz der Post Siège principal de la Poste Viktoriastrasse 21 3013 Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1118.html,Die Post
