Beschreibung,Datum,File,ID,Kontakt,Ort,URL,Veranstalter
Diverse Fototermine,Mo 18.02.2013,4523.html,4523,Für weitere Auskünfte betreffend Logistik und Organisation/Pour de plus amples informations sur la logistique et l’organisation : Linda Shepard Kommunikationsbeauftragte EDA/Chargée de communication DFAE +41 (0)79 544 48 16,-,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4523.html,"Eidgenössisches Departement für auswärtige Angelegenheiten EDA und Eidgenössisches Departement für Wirtschaft, Bildung und Forschung und Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport VBS"
