"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Sa 25.10.2008 10:15,1476.html,1476,"Christian Weber, Pressechef FDP Schweiz Tel.: 031 320 35 35 Mobil: 079 66 777 44",Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1476.html,FDP Schweiz
