Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,URL,Veranstalter
Sommersession der Eidgenössischen Räte (bis 15. Juni 2012),Di 29.05.2012 14:30,3928.html,3928,Parlamentsgebäude Palais du Parlement Palazzo del Parlamento Bern,Links Die Bundesversammlung - Das Schweizer Parlament,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3928.html,Bundesversammlung
