Beschreibung,Datum,File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
-,Sa 31.03.2012,3907.html,3907,Sozialdemokratische Partei der Schweiz Parti Socialiste Suisse 031 329 69 82,Usine électrique La Chaux-de-Fonds,"Attachments Einladung an die Medien (PDF, 88 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3907.html,SP Schweiz
