Beschreibung,Datum,File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
-,Mi 21.05.2014,5143.html,5143,"Linda Shepard, Kommunikationsbeauftragte Information EDA, Tel.: +41 (0)79 544 48 16 Isabelle Wüthrich, Information EDA, Tel. +41 (0)79 513 27 04",Bern,"Staatsbesuch in der Schweiz von S.E. Herr Giorgio Napolitano, Präsident der Republik Italien und Frau Clio Napolitano",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5143.html,Eidgenössisches Departement für auswärtige Angelegenheiten
