"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Do 12.11.2009 15:15 - 16:45,2397.html,2397,Christoph Brunner Informationschef Verteidigung / Chef Information Défense 031 325 18 39,Sendestation Bantiger Emetteur du Bantiger 3066 Stettlen,"Attachments Einladung an die Medien (PDF, 23 kB)",Mediengespräch mit dem Chef der Armee,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2397.html,Gruppe Verteidigung
