Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Bericht über Ereignisse und Aufsichtstätigkeit des Bundesamts für Verkehr BAV) Medienkonferenz,So 31.12.2006 14:00 - 15:30,1395.html,1395,"Bundesamt für Verkehr BAV, Sektion Information, 031 322 36 43","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1395.html,Bundesamt für Verkehr
