"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Fr 06.07.2007 11:00 - 12:00,605.html,605,"Claudine Godat Porte-parole / Mediensprecherin PS Suisse / SP Schweiz, T 031 329 69 82 / M 079 789 04 89",Medienzentrum Bundeshaus Centre de presse du Palais fédéral Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-605.html,SP Schweiz
