Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Legislaturplanung 2007 - 2011,Di 22.04.2008 09:00,1196.html,1196,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1196.html,Legislaturplanungskommission (LPK-S)
