Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
-,Mi 15.04.2015,5374.html,5374,Bern,Keine Medienkonferenz zur Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5374.html,Der Bundesrat
