"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Mi 10.06.2009 09:00 - 16:30,2038.html,2038,swisstopo 031 963 21 11,Bundeamt für Landestopographie swisstopo Seftigenstrasse 264 3084 Wabern,"Attachments Programm (PDF, 77 kB)",Jubiläumsanlass 50 Jahre Internationale Kartografiegesellschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2038.html,International Cartographic Association (ICA)
