"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Mi 06.10.2010 10:00,3097.html,3097,Roland Meier Mediensprecher EFD / Porte-parole du DFF / Portavoce del DFF 031 322 60 86,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze Bern","Attachments Einladung an die Medien (PDF, 21 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3097.html,Eidgenössisches Finanzdepartement
