Datum,File,ID,Ort,TITLE,URL,Veranstalter
Do 07.07.2011,3632.html,3632,_,Ausflug der Bundeshaus-Journalistinnen und -Journalisten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3632.html,VBJ
