"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Fr 15.04.2011 14:00 - 16:00,3471.html,3471,Udo Schilling 061 262 01 11 (deutsch) Raymond Gétaz 032 426 59 71 (français),Bern,"Attachments Vorankündigung für die Presse (PDF, 67 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3471.html,Europäische Kooperative Longo maï
