"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Sa 15.03.2008 10:30 - 13:00,1101.html,1101,Hôtel Alpha-Palmiers Lausanne,Delegiertenversammlung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1101.html,Liberale Partei der Schweiz (LPS)
